trigger_code,timestamp,en_CH0,en_CH1,en_CH2,en_CH3,en_CH4,en_CH5,en_CH6,en_CH7,en_CH8,en_CH9,en_CH10,en_CH11,en_CH12,en_CH13,en_CH14,en_CH15,en_CH16,en_CH17,en_CH18,en_CH19,en_CH20,en_CH21,en_CH22,en_CH23,en_CH24,en_CH25,en_CH26,en_CH27,en_CH28,en_CH29,en_CH30,en_CH31
00000000,D239,03AA,E3A1,ED7E,CF8F,E5D8,0322,DBFF,FFE6,FCB6,D28B,E79C,03EE,F47B,FFC7,0049,D8E0,F71E,F094,D710,CFC3,CFDA,C959,F3B3,BCF7,0000,0000,0000,0000,0000,0000,0000,0000
00400000,63DA,01C0,DB8D,EBF5,CACA,E21C,F8A0,D7B7,FF8B,FB45,CFDA,F13A,037A,F2A7,F514,00D5,D5AB,FB6C,F735,DB40,D9FC,E1DD,CE78,F7CB,8A35,0000,0000,0000,0000,0000,0000,0000,0000
00400000,6453,0159,E1D5,EF38,C94D,E2BC,006D,D791,FD78,FA7D,D369,EACF,066E,FB43,FC1B,FA16,DA9E,EBF7,F24C,D193,CD1C,D5F5,C4F3,EDA1,E414,0000,0000,0000,0000,0000,0000,0000,0000
00C00000,15CA,FB55,DB05,E672,C27E,DFB7,F4EF,D4A4,F157,F753,CB60,ECF6,00DD,EC17,EFA0,FF18,D092,E92E,F217,DAF4,D20D,F3B4,D4FB,88B1,ED5B,0000,0000,0000,0000,0000,0000,0000,0000
00400000,8E17,FD08,D98A,EAFB,C41B,E238,F634,DAAB,FD44,FA6A,CE42,E9F8,08C7,F6A7,EFC0,F8C9,D5D4,F5C2,F42A,DC1B,D6DC,E0B1,CA77,F5D3,62E9,0000,0000,0000,0000,0000,0000,0000,0000
00400000,1A5B,0197,E06B,EE48,C85E,E40F,FC36,DDD6,FFC6,F9C8,D3E3,EDDC,FF41,F6D4,F318,00EE,D8AF,F2B3,F04C,D2F0,D18F,DAB4,C8ED,EB51,3851,0000,0000,0000,0000,0000,0000,0000,0000
00C00000,2F4B,058D,E42C,EC11,C694,E054,FEBC,DEFC,0074,FD8E,D84A,EFAC,0BD0,00E0,FAF2,0272,D7EE,FDB3,F570,D96B,D378,DFF7,CFB1,C466,F13E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3A11,01AE,E2A9,EABB,C3BA,E0FF,FD18,D4F3,FC01,F721,CF1D,F0F7,0636,F847,FD20,0015,D804,F4E9,EEB8,D939,D3AF,DD4E,CC46,74A9,2108,0000,0000,0000,0000,0000,0000,0000,0000
00800000,B832,FAE2,E177,EBC2,CCC6,E1BA,FCAB,D2A0,F963,F92F,D25E,EF3D,018C,F9E3,F654,0385,D5ED,F6B5,EF35,D48F,D3A0,DF17,CBD0,7D6F,EAF4,0000,0000,0000,0000,0000,0000,0000,0000
00000000,759A,05BA,DDA3,F1D1,C63E,E6F4,FFF4,DF46,FF0F,FDFD,CFFE,F114,0D58,FE57,0478,0576,D9D2,F508,ED13,DA4C,CCFE,D992,C82C,ED3D,72E7,0000,0000,0000,0000,0000,0000,0000,0000
00000000,CAA8,032C,E85F,F522,CDB5,EB9E,084E,E349,0475,FC97,D907,F8B4,1187,F992,00B5,0216,DC38,F355,F503,D424,CE37,F085,C89B,F180,421D,0000,0000,0000,0000,0000,0000,0000,0000
00000000,8488,F750,DD11,E76F,C275,E14D,FEDF,D725,F754,F2EF,CFC1,EF85,FF1E,F4C4,F48D,FD34,D24C,F1D9,F02E,D945,D7D1,F62F,CE7B,F3C5,3C2B,0000,0000,0000,0000,0000,0000,0000,0000
00400000,B7C2,0010,E594,F06A,CCCA,E5FD,FC65,DB33,F9E3,F56F,CC9C,EE24,0940,F3D0,FC73,0081,D5BA,F9A5,F8D4,DA76,DF5F,E273,D1ED,EC94,3D8C,0000,0000,0000,0000,0000,0000,0000,0000
00400000,EA48,018B,EA5D,EFB8,CB31,ECA9,0502,E0EC,FEFB,FB86,D89E,F094,09F5,FC91,FC93,083A,DAC9,F618,F29F,DE85,D311,E16B,D577,F23B,690C,0000,0000,0000,0000,0000,0000,0000,0000
00400000,71F8,FDF5,DEE9,E837,C22E,E399,F14B,D3A9,FB82,F4CF,CF11,E72C,057B,F52C,ED53,FBB8,D3BD,F790,EC5D,D19C,D2B6,C918,C635,F44A,8979,0000,0000,0000,0000,0000,0000,0000,0000
00400000,3109,0336,E8D5,EF66,C842,E886,00FA,DAAF,0175,F812,DB95,F14B,0885,FCB0,F53B,FF45,D7D5,F9BD,F2D4,D909,D443,E2E8,D4D7,F94C,6B67,0000,0000,0000,0000,0000,0000,0000,0000
00800000,588C,0122,E43E,F264,CDE8,E5DA,FEA4,DA7F,F9A9,F28E,D88C,F396,0714,F9CF,F9BD,FB9A,DE74,F3ED,F0DB,D999,CCA9,DBFF,CEFE,C513,E6CC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2CAF,FA11,E3A8,EAC7,C2FC,E29C,FA47,D539,FF3C,F722,D984,F123,059B,FA0D,F764,FF4D,DA6B,F2F7,EDCC,CE67,D213,E0FF,C3AC,B05B,F09C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,782A,02DF,E56F,E945,C3FC,EA2B,FEC9,D797,FDE0,F66B,D461,F0D2,0718,F2F1,F7F5,053E,D9A1,F4AA,F41B,DC05,D3E4,E24F,D375,A8D9,5D42,0000,0000,0000,0000,0000,0000,0000,0000
00400000,F756,FFE1,E038,EBAA,C4F7,E220,F32B,D3C0,F84E,F39C,D00F,ED85,FA99,F5B6,F075,F971,D305,F551,F046,D45B,D59C,E138,CD0B,EE92,A630,0000,0000,0000,0000,0000,0000,0000,0000
00400000,96D9,021E,E368,F3BA,CB7F,EC05,016D,DE42,FE35,FC9B,DA85,F69A,0B53,FD31,FBDA,05FC,E0CA,F264,F58E,DDB6,D30F,E156,CF26,F35C,4998,0000,0000,0000,0000,0000,0000,0000,0000
00400000,F786,F961,DF71,ECE8,C1EE,DDCD,F4B9,D37F,F42A,F6C7,D679,E5B3,01FA,F74E,EFB2,FE49,D33C,F7E3,EE7D,D8F4,D082,DB09,CA33,F473,9175,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5BAD,02AB,DD69,EAB1,CA54,E48F,F7B2,D92D,FECA,0068,D644,F1CD,0CAA,F3DA,F89E,01A4,D684,F9D5,F522,D7A4,D117,E5CB,CC44,A8AF,EAC4,0000,0000,0000,0000,0000,0000,0000,0000
00400000,38FB,FDA8,DD29,E7E7,C8EA,E0C2,F657,D5A9,F787,F840,D923,EB0A,06CB,FA94,FB47,F8BB,D147,F478,F5CA,D77A,D335,E00F,CFC5,EEAB,6118,0000,0000,0000,0000,0000,0000,0000,0000
00400000,CB5C,07B9,E96B,F35B,CB54,EE5E,0182,E4A8,FF9E,FB3D,DE68,F240,0A2B,FC8D,F71C,04F5,D51D,F6C4,F3F6,DF1F,D0B1,E129,D202,F53F,4AB5,0000,0000,0000,0000,0000,0000,0000,0000
00400000,9D82,036D,E277,E761,C55B,E5DA,FB9F,D7F3,FCF9,F99A,D2B5,F082,04DA,FD18,F70F,FD76,D1B3,F8F6,F492,D563,D437,DF30,CE3D,F659,7EFC,0000,0000,0000,0000,0000,0000,0000,0000
00400000,C931,FF9B,E2C7,E89D,CAAD,E540,F897,D80D,FC71,FAE3,D855,F6BE,07E5,F5F4,F76C,0326,D3AA,F4D3,F69C,D600,DB44,E411,CCBA,F1DC,8838,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3268,FFFF,E5BD,F0CC,CEC0,E75F,03FB,E31E,02E1,00F1,DD5A,F51F,0BE0,F4CC,F734,FF93,DE56,FA70,ED7C,D6C8,D6BA,E043,CD8D,CCB9,EDEF,0000,0000,0000,0000,0000,0000,0000,0000
00400000,4BE0,F7A8,E3AA,EB31,C613,E640,FFFD,DE7C,FD3D,F5F7,D7C1,EE79,0760,FB79,F3FE,0AC6,DB86,F29F,EFBA,D62B,CDF0,DBEE,CFDE,EAFE,A865,0000,0000,0000,0000,0000,0000,0000,0000
00400000,6156,0567,E0AA,EB3B,CCA2,E444,FBD4,D8EE,FB2A,FB4D,D6F2,F130,03A2,F756,F283,F922,DB1A,F6C8,F79C,D70A,D052,E470,C6EA,F5D1,4695,0000,0000,0000,0000,0000,0000,0000,0000
00400000,0384,FBFA,DA04,E591,C288,E665,F3E1,DB4E,FB67,F11E,CCB6,E676,FFD7,F03F,F517,FF3D,D424,F38D,F76F,D601,CE5A,DA46,C732,EE36,5205,0000,0000,0000,0000,0000,0000,0000,0000
00800000,D7FE,FC36,DED4,EC1C,C9BC,E670,FA67,DC37,F832,F497,D055,E775,055F,F83C,F025,FE0B,D5E1,F1D3,ED0B,D3CC,DA36,E110,CC14,DABA,EBC7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8D4F,05BF,E6AC,EE51,CD3D,E4DC,FCF1,DD8A,FD19,FB89,D442,EC90,041A,F8D8,EFB8,0617,CE57,F627,FA4C,D5A5,D4D5,E450,CFE7,F237,E88D,0000,0000,0000,0000,0000,0000,0000,0000
00400000,CA00,0243,E304,E5C3,C909,EA89,FCAA,D9F2,0212,F62C,D979,ED6E,04B7,F28D,F101,FF87,CF93,F22A,F29E,D545,CFA2,D864,C6EB,F079,B9C9,0000,0000,0000,0000,0000,0000,0000,0000
00400000,0011,007C,DA15,EB19,C77E,DEAA,F5E4,D811,FA6D,F356,CFF4,EBB3,08BE,F287,F030,FC64,CCA6,F9C7,EF65,DF27,CC39,D766,C9D7,0F5E,BC1E,0000,0000,0000,0000,0000,0000,0000,0000
00400000,83A6,0166,E12A,E742,C74B,E60C,FD5C,D99C,FB5F,F748,D3EA,EED1,0C1C,F114,F04A,FCE6,D481,F63F,F5EC,D32C,D55B,DFBB,CA2A,F391,5CDC,0000,0000,0000,0000,0000,0000,0000,0000
00400000,B2CD,0320,E57C,EA7D,CDBD,E7A7,06D3,DF53,FE95,FC27,DE97,F410,11DE,F786,F840,00A2,DAE1,F444,F8D5,D5DD,D6D7,DED8,D265,F0C6,8764,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0B72,FD90,E123,E8AE,C8B1,E63E,FD26,D85B,F707,FB28,D50F,E98E,06C8,F2BE,F303,0288,D455,F866,FC8D,E201,D6CE,E245,CC67,9991,F212,0000,0000,0000,0000,0000,0000,0000,0000
00000000,8779,03CD,E559,ECEF,C930,EB15,007E,E0A2,0266,FEAD,D575,EDDD,0AA6,FD4B,FC2B,01FB,D962,FA5B,FA20,C4D2,DD7B,CE7E,CED9,007E,A698,0000,0000,0000,0000,0000,0000,0000,0000
00800000,B659,01D0,E5A5,E9DC,CB10,E0EC,FC02,E1D3,0282,F2E4,DB1F,F190,0D4A,FC01,F749,0963,D6AA,F47C,F4C4,D981,D63F,E0C5,CC02,5952,EE83,0000,0000,0000,0000,0000,0000,0000,0000
00400000,78F8,F68E,DBD6,E902,CA9A,E391,F8C4,D647,FAA7,FCEF,D432,F13D,0382,FA41,F481,FDD9,DA7E,EF03,EA58,D736,D231,DFCA,C848,F367,B1EC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E092,FE39,E5C1,E2CF,C7A3,E57D,F56B,DA2F,FAEB,F71B,D51D,EE34,07D8,F807,F9E0,F82F,D63B,FD43,F014,DD69,D5B2,E02F,CC6C,D309,EF07,0000,0000,0000,0000,0000,0000,0000,0000
00400000,4752,0018,DFF2,E64B,C469,E6B6,F75E,D80B,FC03,F6BB,D6AA,EBAF,0318,F3BC,F426,FD3E,D722,F2A8,F4D5,D57F,CBBD,DA66,C604,F0E7,ADE5,0000,0000,0000,0000,0000,0000,0000,0000
00400000,B930,00DA,EDA7,EEE6,D04E,EC0D,FFA0,DFF5,0744,FAFA,DDBD,F337,0E70,0497,FB2E,027F,DC8E,F8F5,F441,DC73,D24C,DFC1,CAAC,F00C,A46B,0000,0000,0000,0000,0000,0000,0000,0000
00400000,701A,FA04,E160,EC2E,C74F,EB20,F852,DE3C,041C,F955,D877,EFBE,08A7,F828,F5ED,FC5B,D997,F375,EFD4,D6D9,D271,DE6C,CBB2,F1E7,AFFB,0000,0000,0000,0000,0000,0000,0000,0000
00400000,8504,01B4,E182,EC38,CEB3,E85A,FE03,DDE5,012A,F937,D4F8,F126,0B16,F6BA,FB6B,03B3,DC67,F650,F1CF,D2B4,D26E,F0BA,CB15,F82E,B0CC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7FC4,FE8A,DD21,E784,CBBF,DFF5,F9F9,D7B4,FB91,F6C4,D050,E7C7,072D,F7B7,F62C,FFBD,D615,F956,F4AF,DFAB,D738,E069,CF35,A9A8,F00B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F69B,FE15,E0B1,E584,C48C,DF5C,F6AD,DB04,FA82,F7C2,D119,EA30,0333,F854,F7B5,FBEC,D55B,F9E3,EE9B,D32D,D22A,DB96,C6AA,BD92,EE6A,0000,0000,0000,0000,0000,0000,0000,0000
00400000,20B5,F90E,E5CB,EA2C,C569,E8F8,F74A,E29E,FDA2,FA53,D362,EEF4,07DA,F83B,F9CA,FCF1,E0C9,F1C0,EFBB,D5B6,CCC6,E10F,C785,EC9D,575F,0000,0000,0000,0000,0000,0000,0000,0000
00400000,560E,FD30,DFA6,EAF1,CC6B,E78D,FB67,DEC4,02A5,F9AD,DAC3,F96D,0A10,FBDE,0045,008F,D5EB,F57D,F15A,D85E,D1FB,DCDE,C629,F148,136D,0000,0000,0000,0000,0000,0000,0000,0000
00400000,331A,00F3,E44D,ECBB,D0B9,E95C,F678,E13F,FEB7,F8A3,D84E,EDAC,0F87,F5B2,FB81,F594,DAAA,F4DC,EF3C,D83B,D2E0,DEE3,CCAD,F1C4,4CFA,0000,0000,0000,0000,0000,0000,0000,0000
00400000,B9DE,00ED,E346,EE00,C533,E48F,FC9A,E09E,0016,F5F6,DA98,F378,0864,F966,FC1B,FF67,D620,F40F,F1D8,D43A,D28E,DF50,D26F,F0E1,B727,0000,0000,0000,0000,0000,0000,0000,0000
00800000,277B,FFF3,E11C,ED94,CA45,E308,0090,DBF4,009E,F701,DBF0,EC2B,0510,FC66,FC65,FB06,D6FB,F4A3,F5CD,D953,D429,D92F,C2DC,77A7,EB95,0000,0000,0000,0000,0000,0000,0000,0000
00800000,102B,FE85,E0CD,E9DF,CA9A,EAEE,FCB9,DFE0,FCDE,FA15,D200,EBAB,0534,F786,F6DC,FA45,DFFA,F4C5,EFD5,D860,D3E7,E132,C782,C24A,E6C3,0000,0000,0000,0000,0000,0000,0000,0000
00400000,90C1,02C2,DF45,EC25,C5AD,E7D7,FFFD,D9D2,F9EA,FB1F,D43F,F015,0363,F1AC,F57E,FC2B,D5BE,F17C,F4D0,D690,D121,DB7C,CF6A,F047,7E08,0000,0000,0000,0000,0000,0000,0000,0000
00800000,73D3,0147,E026,E58D,C556,E399,FEE5,DCE9,FF77,FEE1,D1BF,ED9A,02E5,F60D,FE3C,F833,D699,EF13,F11E,D149,D6E0,DD10,CB0D,6672,ED11,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F21E,0044,E460,EB86,C8C7,EC63,01FC,D76D,0158,FB6C,DB0C,E8E3,080F,F821,FE71,FD6B,D649,F4F5,F5D0,DAD5,D9E0,E057,CC52,5F5B,ECB7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DF84,FD1F,E299,ED7A,CB9F,DEF8,FABD,D924,FD7B,FB92,D977,EE00,09DF,F42F,FEAA,F8C6,CED2,F56D,EC92,D264,D03D,E342,C832,8A11,E77B,0000,0000,0000,0000,0000,0000,0000,0000
00400000,A3BE,00FB,DD05,EE67,C5DE,E30A,0251,D93F,FD54,F8EE,D6B6,ED6A,05E8,FAF8,FC0B,FF28,D64D,F819,F9D2,D5E5,DB11,DEE2,CAC3,F007,864E,0000,0000,0000,0000,0000,0000,0000,0000
00400000,5E4D,FE75,DE92,EA03,CA28,E2C8,F817,D7A3,F99E,F7FA,D640,EF4D,050A,F8C9,F6DF,046C,D446,F695,F498,DAEA,D761,E5B0,C99C,F964,7ECB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,4387,0061,DBAD,EAE4,C6C3,E125,FBE3,D9B7,01EB,F1A5,CFCE,E729,08BE,F3EF,F6C3,F77E,D4AD,F666,F5E4,D280,CFBF,E5F6,CD3E,728A,E936,0000,0000,0000,0000,0000,0000,0000,0000
00400000,7F8A,03DB,E612,F146,CEA5,EF92,FF6C,DE69,0051,FC7D,D4AD,F350,0B22,FB39,01DE,FBC0,DC6E,20D1,0FF2,D6E8,D322,DF3C,CD06,F130,30FB,0000,0000,0000,0000,0000,0000,0000,0000
00400000,4CA4,02A0,DD7B,ECEE,C28A,E1A5,FACA,D9B1,FF9F,F9F9,D2F5,F273,0101,FBC4,F119,FB13,D7ED,E0C4,F14D,D243,CC43,DE3C,C517,EB77,58B9,0000,0000,0000,0000,0000,0000,0000,0000
00400000,2297,0265,E13E,F170,CD6A,E8AA,035F,D9E2,FF2A,F612,D6A1,ED81,0A26,FD74,F97D,0104,E08B,E0B5,F6BB,D6D6,D21F,D91B,C528,F3B1,600D,0000,0000,0000,0000,0000,0000,0000,0000
00C00000,E10F,F934,DDEF,E9BA,C014,EBE9,00DB,D98E,FE7D,FF34,D615,EACD,0CBE,FAEC,F6B1,0359,D8E8,E238,F325,D241,D16A,DA61,CA2E,F7E7,E542,0000,0000,0000,0000,0000,0000,0000,0000
00400000,FC1D,0730,DD21,EE1F,C7AC,E81F,FABC,DF11,FEDE,FD00,D436,EFDC,0D4F,FA18,F5C6,025E,D81D,E191,F1F7,D54E,D473,DF81,CAAB,F4BE,487B,0000,0000,0000,0000,0000,0000,0000,0000
00400000,E707,F1A8,D686,E63A,C5E5,E4DD,F5FE,D6C2,F2D4,F493,CD53,EB53,053F,F7D6,F507,0170,D346,F8AB,F1A5,D321,CFCC,DC4C,CB61,ED80,989E,0000,0000,0000,0000,0000,0000,0000,0000
00400000,C9B9,F3D9,DF83,F1AA,C325,E965,FE4A,D645,F742,F869,D50E,EBE5,0CB3,F777,F99E,FFEF,D4BB,F80A,F65F,DDBC,DD46,F4EF,CC90,F6CF,EB94,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E8A0,F676,DE25,EA69,BC03,E244,F678,D831,F99C,F75A,D38E,ED43,0466,F3AE,F621,FB88,D3F7,F4A2,F369,CE97,D6CC,DFED,D042,9BE4,E660,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0A99,FEB0,E079,EAE0,CA6F,E75E,046A,DD51,0442,F402,D287,EED3,07D8,F9B3,F76F,F742,D7B8,F550,F1CB,DC08,D5A8,DF57,D0B3,CBEE,ECE0,0000,0000,0000,0000,0000,0000,0000,0000
00000000,0816,FEF0,E582,EB3D,C012,E083,FE5F,D843,F96B,FCF3,D419,EF07,0837,F903,F5BA,04AA,D2FE,F49D,FA54,D8CE,D54F,D947,D241,F16F,0714,0000,0000,0000,0000,0000,0000,0000,0000
00000000,B321,0143,E107,EB52,CAB6,E5CF,F91D,E12A,FF30,FBA3,D27B,EFFC,0BCE,FDD8,FAD0,031E,D56B,FC21,FA1E,D842,DA90,F51D,D22C,F9CF,4424,0000,0000,0000,0000,0000,0000,0000,0000
00800000,20E5,000C,E816,F0F9,CC13,E66B,0402,DD36,F561,0185,D87A,F55E,0D0E,00FA,FF11,032E,DB64,F2A0,F46F,D1F1,CF5B,DBD4,D021,7875,ECA7,0000,0000,0000,0000,0000,0000,0000,0000
00400000,BB20,F38C,DCA8,E53D,BF63,E678,F926,DA56,FCBF,F605,D081,E67A,009A,F6BD,F987,FE57,D182,F129,F6B1,D550,D635,DCE4,CAA4,ECE1,E95A,0000,0000,0000,0000,0000,0000,0000,0000
00400000,DDC5,FA84,E6CB,EE78,CDC1,E4EE,FFE8,DD51,00F9,FE0E,D85A,F03D,0881,FFBC,F7A0,0C5D,DA83,F369,F133,DC55,D247,D9F6,D005,EF0D,7A41,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5967,F5BC,D936,DF12,C38C,E3B0,F3D2,D79E,F570,F763,CE54,E581,0362,F60E,F2CB,FB18,CDB9,F60A,F469,CFE2,CEB6,DAB1,CE97,651A,EA46,0000,0000,0000,0000,0000,0000,0000,0000
00400000,D7E1,FDA8,DD41,E56F,C687,E46B,FCDC,DA77,F88E,FC37,CF8B,F017,0954,F93A,FB83,FE94,D367,F6A3,F388,DA93,D317,E181,C7DC,FB0C,53C7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,D15C,FFB1,DE92,E70C,C39F,E772,FFE3,D9FA,FCF2,F967,D36D,F075,0480,FBEE,FABD,0129,D959,F55F,F1BF,D835,D5B4,DCA9,D026,5974,E9C8,0000,0000,0000,0000,0000,0000,0000,0000
00000000,2DE7,021D,E2C5,E831,C579,E3DE,FFF4,D73C,FACE,F599,D882,F5B1,03B5,01AD,FC55,FC9D,D716,F7BA,F422,D91C,D2F5,DF8A,CC85,EE90,7611,0000,0000,0000,0000,0000,0000,0000,0000
00400000,8C02,0013,DBFB,EA8F,CAE5,E2E7,FF0B,D9FA,F981,F43E,D22B,ED8E,05F9,FABB,FB97,FE06,D402,F414,F13A,D2A8,CDED,DF4C,CD69,F31C,7A7E,0000,0000,0000,0000,0000,0000,0000,0000
00400000,7FED,FFC8,E52B,E77C,C2AD,E5BE,FB3F,DCBF,F7F7,FA0A,D40D,E9AC,01EE,F91E,F528,FE91,D93F,F801,FB22,D861,D703,DE4F,CDB3,EF22,3FB6,0000,0000,0000,0000,0000,0000,0000,0000
00400000,AB2B,FDDD,E4C2,EBE7,C2B8,E4ED,F9F3,DA90,F87E,F522,D466,EE7F,01C6,F995,F420,FF9A,D101,F7C6,F188,DABE,D36D,E406,CE58,F4B0,4817,0000,0000,0000,0000,0000,0000,0000,0000
00800000,C952,FAA3,DC16,E98F,C09E,DF30,F8A9,DA5F,FB1B,F8C1,CD9B,EA0D,003A,F8CD,F454,03B5,D0F3,FC87,F6DE,D63A,CFA6,DF5D,CFC7,C21F,F196,0000,0000,0000,0000,0000,0000,0000,0000
00000000,E8FE,FBEF,E12D,EC99,C78A,E069,FD9E,D8C8,FE0E,F776,CFA5,EF4D,08C0,FA46,FB4B,04E2,DBA6,F31A,F9AE,D682,D5D9,DFAE,CE2D,EFD3,BA22,0000,0000,0000,0000,0000,0000,0000,0000
00800000,10BD,FA80,E430,EBAF,C4DB,E0E8,FC49,D906,F770,F78F,CE94,EA78,0365,FD57,F72A,02B4,D610,FA5A,FC28,E014,DA1B,DDBE,CB3B,C69C,EB06,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3299,FBE9,DEFC,EE84,C50F,E555,FAC1,D8EC,FBCC,FEA0,CFAE,ED6D,079E,F7D4,F5C7,FEA5,D482,F97A,F28F,CA74,D00E,E937,CF6D,3106,EC13,0000,0000,0000,0000,0000,0000,0000,0000
00800000,75A8,05D2,E543,EA2C,C8A1,E4B2,0158,DF79,0000,0103,DA61,EF63,04C4,0384,FB1B,08E7,DA3C,F7AA,F4C1,D980,D672,E4E6,CBC6,C2C8,EC0F,0000,0000,0000,0000,0000,0000,0000,0000
00400000,AF5B,FD13,DE92,E2DD,C6D5,E15E,F557,D47F,F64A,F291,CD33,EB40,0716,F671,EE92,FECD,D21C,EF4D,F226,D821,D224,DC6D,CB47,F2C1,6CB7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E0F1,FF1C,DF21,E7E8,C4AA,E506,F54A,D714,FF67,F5E9,D0FE,EA3B,08AE,F93F,FC2A,FD93,D5CC,F387,F553,D6D0,CC75,E71F,CCD1,574A,ECD8,0000,0000,0000,0000,0000,0000,0000,0000
00000000,B2DF,FBF6,E29A,E56F,C338,E177,FA89,DB12,F9BF,F69F,D10F,EB96,0665,EEF9,F90C,FD4D,D773,F14F,F6F2,D904,D4EF,E44B,CE3C,F43B,545B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,54F4,071A,E549,EBD8,CE5D,E850,FA7D,E051,FB7D,FB86,D716,F28B,090A,F9B8,F907,0380,D44F,F03D,EECF,D275,D047,E122,C866,7D30,E816,0000,0000,0000,0000,0000,0000,0000,0000
00000000,DC43,0127,E539,EB83,CE04,DCA0,F7C8,D4A8,FC4D,F6CA,D625,EB55,0A90,F816,F738,0380,D396,F38D,F00A,D194,D6F7,CD17,D13F,F400,6129,0000,0000,0000,0000,0000,0000,0000,0000
00400000,613E,FE3C,DF37,E730,C714,E14C,F7BA,D40A,FF2F,F499,D2C4,EF24,065B,F5B1,F790,05CE,CF71,FCDF,F72B,D88D,D242,E5F0,D0A2,F47C,2BA4,0000,0000,0000,0000,0000,0000,0000,0000
00400000,E3F6,FD13,DE81,E526,C116,DFD7,F9D7,D495,F72F,F1F8,CDD2,E7FC,07F0,F6D3,F65E,F54D,CEB1,EA76,EAF9,D4A3,D203,D573,C8BF,EE17,C9CE,0000,0000,0000,0000,0000,0000,0000,0000
00800000,AE12,FEB9,E82A,EB20,CD6B,E1B7,FAB3,DD56,FA8A,F700,DBA6,EFAA,0906,F534,03D5,FFC1,D9C1,F326,FD69,D957,D8AD,DD3B,CD33,91C4,F071,0000,0000,0000,0000,0000,0000,0000,0000
00000000,680B,063E,E89F,F1EA,C902,E297,FED2,DB86,FFBA,FFAC,D7DC,F1B0,081E,FD1F,FB2F,0857,DD55,F93E,F437,D4B3,D90E,F582,C971,F12B,55A5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5EB2,FD32,D7F7,E8FB,C9B5,DFBC,F62E,D4C5,FC79,F276,D565,ED60,0AFA,FA6F,FA59,F68C,D607,F40F,F6A4,DC0A,D815,F26E,CB0C,A131,EDFB,0000,0000,0000,0000,0000,0000,0000,0000
00400000,0813,F524,DA45,EBDA,C6D7,DB07,F897,DB05,F9FF,F344,D333,EDD5,09E5,F25F,F9C7,FC6A,D3E2,F7C4,F1EA,D8E2,D0F9,E197,D109,F1D1,4F41,0000,0000,0000,0000,0000,0000,0000,0000
00400000,CED6,020C,DF0C,E982,C5A6,E1A8,F9AA,D59D,FB2A,FA02,D46E,ECDA,0334,F7FD,F7AB,FFD2,D5D7,F3B1,ECDD,D83E,CE80,DE46,CF2E,F3B8,6B50,0000,0000,0000,0000,0000,0000,0000,0000
00400000,BA74,0942,E525,E8AB,CE7D,E6B4,01DF,E015,02B0,FB79,DC0D,EE19,0DA9,0028,048D,0770,D7B5,F211,E8F0,D254,D0B8,D638,C82D,F28B,4A65,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2826,04A7,E2F3,E63A,CA19,E62E,01A4,DD53,FD54,F86B,D0D1,F17D,0AD9,F4C6,F7D0,05D9,DB79,F715,F1F9,DA59,CE82,DF8E,CDDA,92F6,F10B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8892,FED2,E316,E96D,C912,E27F,FA3E,DC60,FB13,FB80,D64C,EB99,0970,FFFB,FE3B,F9D8,D1DA,F79D,F37A,D69F,D4FB,E115,CCC4,9A18,F137,0000,0000,0000,0000,0000,0000,0000,0000
00800000,94BA,F728,DB04,EA1B,C856,E4F4,F995,D7FD,FBA2,F69E,D330,F31E,0CA7,F728,F780,FEC0,D6AC,F53B,F4E0,DA2B,DB02,E42B,CE79,81B2,F34A,0000,0000,0000,0000,0000,0000,0000,0000
00400000,21A0,FC5C,E505,ECBA,CD42,E6AE,FEDB,DC03,FC2C,F982,D896,F458,0561,FAE5,F91C,0545,DB1D,F462,F0B6,DAAE,CF79,DB45,C9D9,F491,AB7E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,CBBD,FC92,D9C7,E7BB,C475,E4B9,FA76,D754,F7D4,F8FA,D412,EECB,0454,F6FB,F723,0649,D8F9,F84E,EDAA,D615,D5EA,E076,D028,A622,2B4D,0000,0000,0000,0000,0000,0000,0000,0000
